Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,DT-Inertia Work Ratio Rating,DT-Absolute Speed Change Ratg,DT-Energy Economy Rating,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2024,FOMOCO,FMX,Ford,Edge AWD,KBB00058,0,2.700,KFMXT02.72JQ,Truck,335,6,KCDQWQNA07,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,5000,3.39,24.5,1,Not eqipped,KFMX10081411,MFR,Yes,KFMX91004016,14.6,5000,24.5,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,247,,,0.0204,0.01,36.0000000,MPG,,,,,4.810008,3.555316,-0.363059,34.240,0.21710,0.025230,11.710,0.10061,0.024330,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Edge AWD,KBB00058,0,2.700,KFMXT02.72JQ,Truck,335,6,KCDQWQNA07,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,5000,3.39,24.5,1,Not eqipped,KFMX10081412,MFR,Yes,KFMX91004016,15.8,5000,24.7,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,258,,,0.0204,0.01,34.5000000,MPG,,,,,4.810008,3.555316,-0.363059,34.240,0.21710,0.025230,11.710,0.10061,0.024330,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Escape,PTF1-1.5-J-641,0,1.500,PFMXT01.52X1,Truck,180,3,PCTCCRNB01,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.81,28.6,1,Not eqipped,PFMX10083091,MFR,Yes,PFMX10076685,12.6,3750,28.6,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,268,,,0.0090388,0.0036,33.2000000,MPG,32.5,32.3,35.3,,1.75866,1.47464,0.976927,27.860,0.06100,0.025280,7.440,0.01880,0.024190,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Escape,PTF1-1.5-J-641,0,1.500,PFMXT01.52X1,Truck,180,3,PCTCCRNB01,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.81,28.6,1,Not eqipped,PFMX10083092,MFR,Yes,PFMX10076686,12.6,3750,28.6,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,184,,,0.0032545,0.0022,48.4000000,MPG,,,,,1.66717,1.34032,-0.114627,27.860,0.06100,0.025280,7.440,0.01880,0.024190,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Escape AWD,PUA00040,0,1.500,PFMXT01.52X1,Truck,180,3,PCTCCRNB05,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.81,28.6,1,Not eqipped,PFMX10083093,MFR,Yes,PFMX91005238,12.6,3750,28.6,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,184,,,0.0054237,0.0054,48.2000000,MPG,,,,,0.0254827,-0.1870254,-0.2843828,27.850,0.06100,0.025280,10.910,0.02890,0.024220,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Escape AWD,PUA00040,0,1.500,PFMXT01.52X1,Truck,180,3,PCTCCRNB05,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.81,28.6,1,Not eqipped,PFMX10083094,MFR,Yes,PFMX91005286,12.6,3750,28.6,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,269,,,0.0115923,0.0037,33.0000000,MPG,31.8,32.3,35.5,,0.7547703,0.575327,-0.0179889,27.850,0.06100,0.025280,10.910,0.02890,0.024220,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Escape AWD,PUA00051,0,2.000,PFMXT02.02Y1,Truck,250,4,PCTCE3NA07,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,3.47,25.9,1,Not eqipped,PFMX10083089,MFR,Yes,PFMX10077579,12.4,3875,25.9,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,302,,,0.007946,0.0018,29.4000000,MPG,28.3,29,31.2,,0.60993,0.516435,0.439626,25.600,0.06210,0.025880,7.510,0.02070,0.025240,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Escape AWD,PUA00051,0,2.000,PFMXT02.02Y1,Truck,250,4,PCTCE3NA07,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,3.47,25.9,1,Not eqipped,PFMX10083090,MFR,Yes,PFMX10077580,12.4,3875,25.9,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,190,,,0.0016433,0,46.7000000,MPG,,,,,-2.95923,-2.59216,-0.53318,25.600,0.06210,0.025880,7.510,0.02070,0.025240,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Escape AWD HEV,PTF1-2.5-J-644,0,2.500,PFMXT02.52F1,Truck,162,4,PCTCBGNA00,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,2.91,35.3,1,Not eqipped,PFMX10076720,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0007129,0.0558477,176.643,0.0000807,,0.0007534,0.0001061,50.0000000,MPG,,,,,0.267989,-0.23376,-0.126112,31.420,0.24670,0.023880,7.230,0.19750,0.023550,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Escape AWD HEV,PTF1-2.5-J-644,0,2.500,PFMXT02.52F1,Truck,162,4,PCTCBGNA00,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,2.91,35.3,1,Not eqipped,PFMX10077017,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0156903,0.375017,164.769,0.008141,,0.005129,0.0015054,53.5000000,MPG,51.0635306,55.5086009,,,0.59,0.5,-0.07,31.420,0.24670,0.023880,7.230,0.19750,0.023550,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Escape FWD,PUA00029,0,1.500,PFMXT01.52X1,Truck,180,3,PCTCCRNA05,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,3.81,28.5,1,Not eqipped,PFMX10077830,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0192159,0.602247,176.141,0.0073116,,0.0052044,0.0063008,49.9000000,MPG,,,,,-0.349912,-0.497081,-0.120915,21.720,0.12000,0.025010,7.230,0.65000,0.024150,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Escape FWD,PUA00029,0,1.500,PFMXT01.52X1,Truck,180,3,PCTCCRNA05,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,3.81,28.5,1,Not eqipped,PFMX10077831,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0287432,0.726823,255.434,0.0111531,,0.0113895,0.0061132,34.5000000,MPG,34.0277262,33.4459694,36.6240846,,0.353779,0.304378,0.0962669,21.720,0.12000,0.025010,7.230,0.65000,0.024150,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Escape FWD,PUA00029,0,1.500,PFMXT01.52X1,Truck,180,3,PCTCCRNA05,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,3.81,28.5,1,Not eqipped,PFMX10083087,MFR,Yes,PFMX10077831,11.7,3625,28.6,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,257,,,0.0113895,0.0061,34.6000000,MPG,34.1,33.5,36.7,,0.353779,0.304378,0.0962669,21.720,0.12000,0.025010,7.230,0.65000,0.024150,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Escape FWD,PUA00029,0,1.500,PFMXT01.52X1,Truck,180,3,PCTCCRNA05,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,3.81,28.5,1,Not eqipped,PFMX10083088,MFR,Yes,PFMX10077830,11.7,3625,28.6,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,176,,,0.0052044,0.0063,50.4000000,MPG,,,,,-0.349912,-0.497081,-0.120915,21.720,0.12000,0.025010,7.230,0.65000,0.024150,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Escape FWD HEV,PUA00033,0,2.500,PFMXT02.52F1,Truck,162,4,PCTCBGNF06,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,2.91,35.2,1,Not eqipped,PFMX10078087,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0013764,0.0683257,167.86,0.0001069,,0.0012591,0.0006403,52.6000000,MPG,,,,,1.21057,0.787764,0.466921,25.010,0.20030,0.025000,6.890,0.06940,0.025020,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Escape FWD HEV,PUA00033,0,2.500,PFMXT02.52F1,Truck,162,4,PCTCBGNF06,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,2.91,35.2,1,Not eqipped,PFMX10078088,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0288444,0.783017,147.597,0.0028301,,0.0060471,0.0016495,59.2000000,MPG,57.0774621,61.3903696,,,2.3,1.6,0.9,25.010,0.20030,0.025000,6.890,0.06940,0.025020,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Escape PHEV,PUA00021,0,2.500,PFMXT02.52P1,Truck,163,4,PCTCBGNP00,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,2.91,35.3,1,Not eqipped,PFMX10078296,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0004086,0.0346391,158.195,0.000069,,0.0003211,0,55.9000000,MPG,,,,,5.59287,4.0994,0.363267,25.690,0.23080,0.024250,1.640,0.12930,0.024010,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Escape PHEV,PUA00021,0,2.500,PFMXT02.52P1,Truck,163,4,PCTCBGNP00,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,2.91,35.3,1,Not eqipped,PFMX10078297,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0113399,0.20598,149.805,0.0008436,,0.0022574,0.0012141,58.8000000,MPG,56.4557722,60.850524,,,0.51,0.39,0.13,25.690,0.23080,0.024250,1.640,0.12930,0.024010,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Expedition,NEL00008,0,3.500,NFMXT03.54HF,Truck,400,6,NTB9URNB10,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6000,3.73,25.7,1,Not eqipped,NFMX10073116,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0220775,0.685208,423.64,0.0132097,,0.0079976,0.0007457,20.9000000,MPG,19.8467955,20.7012727,22.2648566,,1.43005,0.840118,0.231088,38.080,0.15530,0.033300,16.120,0.09260,0.031650,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Expedition,NEL00008,0,3.500,NFMXT03.54HF,Truck,400,6,NTB9URNB10,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6000,3.73,25.7,1,Not eqipped,NFMX10073117,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0014953,0.026258,271.852,0.0017667,,0.0004026,0,32.7000000,MPG,,,,,1.31264,0.568716,-0.199653,38.080,0.15530,0.033300,16.120,0.09260,0.031650,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Expedition,NEL00008,0,3.500,NFMXT03.54HF,Truck,400,6,NTB9URNB10,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6000,3.73,25.7,1,Not eqipped,NFMX10082171,MFR,Yes,NFMX10073116,18.4,6000,25.7,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,431,,,0.008,0.0007,20.6000000,MPG,19.5,20.4,22,,1.43005,0.840118,0.231088,38.080,0.15530,0.033300,16.120,0.09260,0.031650,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Expedition,NEL00008,0,3.500,NFMXT03.54HF,Truck,400,6,NTB9URNB10,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6000,3.73,25.7,1,Not eqipped,NFMX10082172,MFR,Yes,NFMX10073117,18.4,6000,25.7,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,280,,,0.0004,0,31.7000000,MPG,,,,,1.31264,0.568716,-0.199653,38.080,0.15530,0.033300,16.120,0.09260,0.031650,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Expedition Timberline,NEA00017,0,3.500,NFMXT03.54HF,Truck,400,6,NTB8URNJ10,SA,Semi-Automatic,10,Y,P,Part-time 4-Wheel Drive,2,Top gear ratio < 1,6000,3.73,26.1,1,Not eqipped,NFMX10073114,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0221089,0.751524,442.09,0.0098737,,0.0081482,0.000482,20.1000000,MPG,18.770141,20.3286998,20.5252998,,-0.441535,-0.271642,-0.830558,45.800,0.26860,0.040100,18.340,0.09050,0.038190,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Expedition Timberline,NEA00017,0,3.500,NFMXT03.54HF,Truck,400,6,NTB8URNJ10,SA,Semi-Automatic,10,Y,P,Part-time 4-Wheel Drive,2,Top gear ratio < 1,6000,3.73,26.1,1,Not eqipped,NFMX10073115,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0011802,0.071274,308.705,0.003314,,0.0004648,0,28.8000000,MPG,,,,,0.603941,0.543301,-0.391852,45.800,0.26860,0.040100,18.340,0.09050,0.038190,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Explorer,LGA00315,0,3.000,LFMXT03.03U2,Truck,400,6,LCTWYXNB08,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,3.58,25.5,1,Not eqipped,LFMX10059337,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0117837,0.427886,402.606,0.0233041,,0.0053729,0.0020905,22.2000000,MPG,21.0572959,21.3094019,25.2743606,,0.0051312,-0.193466,-0.832526,35.830,0.10130,0.028860,16.380,0.07860,0.027260,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Explorer,LGA00315,0,3.000,LFMXT03.03U2,Truck,400,6,LCTWYXNB08,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,3.58,25.5,1,Not eqipped,LFMX10059338,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0129478,0.124066,247.337,0.0028867,,0.0063713,0.0012098,36.2000000,MPG,,,,,-0.718276,-0.909902,-0.520951,35.830,0.10130,0.028860,16.380,0.07860,0.027260,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Explorer,LGA00315,0,3.000,LFMXT03.03U2,Truck,400,6,LCTWYXNB08,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,3.58,25.5,1,Not eqipped,LFMX10083740,MFR,Yes,LFMX10059337,14.7,5000,23.6,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,395,,,0.0054,0.002091,22.5000000,MPG,21.4,21.6,25.6,,0.0051312,-0.193466,-0.832526,35.830,0.10130,0.028860,16.380,0.07860,0.027260,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Explorer,LGA00315,0,3.000,LFMXT03.03U2,Truck,400,6,LCTWYXNB08,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,3.58,25.5,1,Not eqipped,LFMX10083741,MFR,Yes,LFMX10059433,14.7,5000,23.6,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,242,,,0.003,0,36.7000000,MPG,,,,,-1.79238,-1.71363,-0.329506,35.830,0.10130,0.028860,16.380,0.07860,0.027260,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Explorer,LGA00315,1,3.000,MFMXT03.03U2,Truck,400,6,MCTWYXNB10,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,3.58,24.9,1,Not eqipped,MFMX10083744,MFR,Yes,MFMX10073901,15.3,5000,25.7,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,255,,,0.011,0.003254,34.9000000,MPG,,,,,7.50542,5.42342,-0.247285,35.330,0.29390,0.026420,16.780,0.17630,0.025440,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Explorer,LGA00315,1,3.000,MFMXT03.03U2,Truck,400,6,MCTWYXNB10,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,3.58,24.9,1,Not eqipped,MFMX10083745,MFR,Yes,MFMX10073900,15.3,5000,25.7,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,402,,,0.0083,0.00112,22.1000000,MPG,21.8,21.2,24.5,,3.01853,1.79183,0.809347,35.330,0.29390,0.026420,16.780,0.17630,0.025440,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Explorer,LGA00315,1,3.000,MFMXT03.03U2,Truck,400,6,MCTWYXNB10,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,3.58,24.9,1,Not eqipped,MFMX10083746,MFR,Yes,MFMX10073901,15.2,5000,25.7,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,255,,,0.011,0.003254,35.0000000,MPG,,,,,7.50542,5.42342,-0.247285,35.330,0.29390,0.026420,16.780,0.17630,0.025440,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Explorer,LGA00315,1,3.000,MFMXT03.03U2,Truck,400,6,MCTWYXNB10,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,3.58,24.9,1,Not eqipped,MFMX10083747,MFR,Yes,MFMX10073900,15.2,5000,25.7,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,402,,,0.0083,0.00112,22.1000000,MPG,21.8,21.2,24.5,,3.01853,1.79183,0.809347,35.330,0.29390,0.026420,16.780,0.17630,0.025440,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Explorer,LGA00315,1,3.000,MFMXT03.03U2,Truck,400,6,MCTWYXNB10,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,3.58,24.9,1,Not eqipped,MFMX10083748,MFR,Yes,MFMX10073900,16.0,5000,23.8,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,402,,,0.0083,0.00112,22.2000000,MPG,21.8,21.2,24.5,,3.01853,1.79183,0.809347,35.330,0.29390,0.026420,16.780,0.17630,0.025440,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Explorer,LGA00315,1,3.000,MFMXT03.03U2,Truck,400,6,MCTWYXNB10,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,3.58,24.9,1,Not eqipped,MFMX10083749,MFR,Yes,MFMX10073901,16.0,5000,23.8,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,255,,,0.011,0.003254,34.8000000,MPG,,,,,7.50542,5.42342,-0.247285,35.330,0.29390,0.026420,16.780,0.17630,0.025440,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Explorer,LGA00315,1,3.000,MFMXT03.03U2,Truck,400,6,MCTWYXNB10,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,3.58,24.9,1,Not eqipped,MFMX10083750,MFR,Yes,MFMX10073900,15.5,5000,25.7,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,402,,,0.0083,0.00112,22.1000000,MPG,21.8,21.2,24.5,,3.01853,1.79183,0.809347,35.330,0.29390,0.026420,16.780,0.17630,0.025440,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Explorer,LGA00315,1,3.000,MFMXT03.03U2,Truck,400,6,MCTWYXNB10,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,3.58,24.9,1,Not eqipped,MFMX10083751,MFR,Yes,MFMX10073901,15.5,5000,25.7,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,255,,,0.011,0.003254,34.7000000,MPG,,,,,7.50542,5.42342,-0.247285,35.330,0.29390,0.026420,16.780,0.17630,0.025440,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Explorer,LGA00315,1,3.000,MFMXT03.03U2,Truck,400,6,MCTWYXNB10,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,3.58,24.9,1,Not eqipped,MFMX10083752,MFR,Yes,MFMX10073901,15.7,5000,25.7,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,255,,,0.011,0.003254,34.5000000,MPG,,,,,7.50542,5.42342,-0.247285,35.330,0.29390,0.026420,16.780,0.17630,0.025440,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Explorer,LGA00315,1,3.000,MFMXT03.03U2,Truck,400,6,MCTWYXNB10,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,3.58,24.9,1,Not eqipped,MFMX10083753,MFR,Yes,MFMX10073900,15.7,5000,25.7,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,402,,,0.0083,0.00112,22.0000000,MPG,21.8,21.2,24.5,,3.01853,1.79183,0.809347,35.330,0.29390,0.026420,16.780,0.17630,0.025440,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Explorer,LTW1-3.3-L-477,2,3.300,MFMXT03.33U3,Truck,282,6,MCTWAXNG10,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,3.58,24.7,1,Not eqipped,MFMX10083800,MFR,Yes,MFMX10073905,16.2,4750,25.5,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,257,,,0.0003,0,34.6000000,MPG,,,,,3.80515,2.56597,-0.644235,39.940,0.06370,0.031130,23.990,-0.07450,0.030840,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Explorer,LTW1-3.3-L-477,2,3.300,MFMXT03.33U3,Truck,282,6,MCTWAXNG10,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,3.58,24.7,1,Not eqipped,MFMX10083801,MFR,Yes,MFMX10073903,16.2,4750,25.5,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,413,,,0.003,0.000236,21.5000000,MPG,21,20.8,23.8,,-1.14223,-0.577038,-0.797627,39.940,0.06370,0.031130,23.990,-0.07450,0.030840,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Explorer,LTW1-3.3-L-477,2,3.300,MFMXT03.33U3,Truck,282,6,MCTWAXNG10,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,3.58,24.7,1,Not eqipped,MFMX10083804,MFR,Yes,MFMX10073907,16.2,4750,25.5,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,,,248,,,0.0005,0,25.4000000,MPG,,,,,3.75247,2.38989,0.954397,39.940,0.06370,0.031130,23.990,-0.07450,0.030840,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,Explorer,LTW1-3.3-L-477,2,3.300,MFMXT03.33U3,Truck,282,6,MCTWAXNG10,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,3.58,24.7,1,Not eqipped,MFMX10083807,MFR,Yes,MFMX10073906,16.2,4750,25.5,21,Federal fuel 2-day exhaust (w/can load),38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,,,396,,,0.0124,0.00036,15.9000000,MPG,15.6,15.1,17.7,0,7.93081,5.44941,-0.575565,39.940,0.06370,0.031130,23.990,-0.07450,0.030840,TWC,Three-way catalyst,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,F-150 Lightning,NWA00039,0,0.001,NFMXT00.0BG1,Truck,426,,NTFDAANA06,OT,Other,1,N,P,Part-time 4-Wheel Drive,2,Top gear ratio < 1,6500,9.60,104.0,1,Not eqipped,NFMX10073310,MFR,No,,,,,81,Charge Depleting UDDS,62,Electricity,CD,,,,,,,,108.9000000,MPG,,,,,,,,38.740,0.33500,0.035260,-5.800,-0.00480,0.034730,,,N,,,N,No averaging
2024,FOMOCO,FMX,Ford,F-150 Lightning,NWA00039,0,0.001,NFMXT00.0BG1,Truck,426,,NTFDAANA06,OT,Other,1,N,P,Part-time 4-Wheel Drive,2,Top gear ratio < 1,6500,9.60,104.0,1,Not eqipped,NFMX10073311,MFR,No,,,,,84,Charge Depleting Highway,62,Electricity,CD,,,,,,,,86.7000000,MPG,,,,,,,,38.740,0.33500,0.035260,-5.800,-0.00480,0.034730,,,N,,,N,No averaging
